# Language: Spanish

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
selection_menu.phase.choose_name	¿Cuál es tu nombre?
selection_menu.phase.confirm_erase	¿Estás seguro?
selection_menu.phase.erase_file		Selecciona archivo para eliminar
selection_menu.phase.options		Pulsa la barra espaciadora para cambiar
selection_menu.phase.options.changing	<  >: elegir, Espacio: validar
selection_menu.erase			Borrar
selection_menu.cancel			Cancelar
selection_menu.big_yes			SÍ
selection_menu.big_no			NO
selection_menu.empty			Vacío
selection_menu.options			Opciones
selection_menu.back			Volver
selection_menu.options.language		Idioma
selection_menu.options.video_mode	Vídeo
selection_menu.options.music_volume	Volumen Música
selection_menu.options.sound_volume	Volumen Sonido

# Title screen
title_screen.website		www.zelda-solarus.com
title_screen.press_space	Pulsa el Botón Espacio
