# Language: French

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
options.video_mode.fullscreen_scale2x				Plein écran lisse
options.video_mode.fullscreen_scale2x_wide				Plein écran lisse (large)
# column headers of the keyboard/joypad customization table (maximum 10 characters)
options.commands_column				Commandes
options.keyboard_column				Clavier
options.joypad_column				Joypad

# Game controls customization (maximum 10 characters)
options.command.action		Action
options.command.atttack		Epée
options.command.item_1		Obj gauche
options.command.item_2		Obj droit
options.command.pause		Pause
options.command.right		Droite
options.command.up		Haut
options.command.left		Gauche
options.command.down		Bas

# Dialog to save the game
save_dialog.yes			Oui
save_dialog.no			Non
save_dialog.save_question_0	Tu veux sauver
save_dialog.save_question_1	ta partie ?
save_dialog.continue_question_0	Tu veux continuer
save_dialog.continue_question_1	la partie ?

# Savegame selection menu (with maximum 45 characters for phase titles)
selection_menu.phase.select_file	Choisis un fichier
selection_menu.phase.choose_mode	Choisis un mode de jeu
selection_menu.phase.choose_name	Comment tu t'appelles ?
selection_menu.phase.confirm_erase	T'es sûr ?
selection_menu.phase.erase_file		Tu veux effacer quoi ?
selection_menu.phase.options		Appuie sur Espace pour modifier
selection_menu.phase.options.changing	<  > : choisir, Espace : valider
selection_menu.erase			Effacer
selection_menu.cancel			Annuler
selection_menu.big_yes			OUAIS
selection_menu.big_no			NAN!!
selection_menu.empty			Vide
selection_menu.options			Options
selection_menu.back			Retour
selection_menu.options.language		Langue
selection_menu.options.video_mode	Mode
selection_menu.options.music_volume	Volume de la musique
selection_menu.options.sound_volume	Volume du son

# Title screen
title_screen.website		www.zelda-solarus.com
title_screen.press_space	Appuie sur espace

