text{ key = "selection_menu.options.music_volume", value = "Music volume" }
text{ key = "selection_menu.options.sound_volume", value = "Sound volume" }
text{ key = "selection_menu.options.video_mode", value = "Video mode" }
text{ key = "selection_menu.phase.choose_mode", value = "Choose a game mode" }
text{ key = "selection_menu.phase.choose_name", value = "What's your name?" }
text{ key = "selection_menu.phase.confirm_erase", value = "Are you sure?" }
text{ key = "selection_menu.phase.erase_file", value = "Select file to Erase" }
text{ key = "selection_menu.phase.options", value = "Hit Space to change" }
text{ key = "selection_menu.phase.options.changing", value = "<  >: choose, Space: validate" }
text{ key = "selection_menu.phase.select_file", value = "Select a file" }
text{ key = "title_screen.press_space", value = "Press the space bar" }
text{ key = "title_screen.website", value = "www.zelda-solarus.com" }
